,tSNE1,tSNE2,dataset
1558,13.495875,68.01059,Spain
1559,9.08627,10.699371,Spain
1560,-44.00798,27.257853,Spain
1561,31.757053,55.820923,Spain
1562,40.28858,68.089584,Spain
1563,7.055419,56.672237,Spain
1564,18.011097,67.92576,Spain
1565,11.425999,79.33683,Spain
1566,50.479107,62.223743,Spain
1567,14.09455,60.586784,Spain
1568,57.284157,47.290962,Spain
1569,-8.309315,51.783703,Spain
1570,-19.527391,11.590431,Spain
1571,42.52581,62.304787,Spain
1572,46.81488,49.441032,Spain
1573,45.857315,62.758106,Spain
1574,-48.754692,13.023632,Spain
1575,10.405199,30.964794,Spain
1576,-11.3264,63.690205,Spain
1577,-16.008205,-2.8382819,Spain
1578,42.72433,62.615646,Spain
1579,20.7801,80.08239,Spain
1580,-8.257664,-0.60590285,Spain
1581,-1.3079231,-17.210596,Spain
1582,18.419373,53.65819,Spain
1583,28.548307,62.05204,Spain
1584,60.975517,43.082752,Spain
1585,-32.052795,-13.030029,Spain
1586,31.04867,67.694855,Spain
1587,-12.673943,40.120472,Spain
1588,-21.5119,25.997707,Spain
1589,10.3772955,16.05096,Spain
1590,20.438953,60.862568,Spain
1591,26.966946,63.50148,Spain
1592,-31.92609,27.885445,Spain
1593,-44.63641,39.482105,Spain
1594,1.7391067,20.704119,Spain
1595,20.35449,75.926765,Spain
1596,41.628754,61.82814,Spain
1597,49.132572,61.697975,Spain
1598,43.851147,61.348667,Spain
1599,8.888977,14.38615,Spain
1600,-39.46051,50.36956,Spain
1601,-10.386572,46.96364,Spain
1602,8.03354,32.8194,Spain
1603,9.287648,18.509123,Spain
1604,50.241726,56.332233,Spain
1605,28.545197,45.597935,Spain
1606,-32.354847,12.926754,Spain
1607,58.67764,44.254036,Spain
1608,20.493885,63.256844,Spain
1609,3.503519,41.805817,Spain
1610,40.02191,60.884304,Spain
1611,43.79046,63.2505,Spain
1612,27.019276,63.685596,Spain
1613,-36.688107,23.181042,Spain
1614,25.920975,67.28534,Spain
1615,53.054882,51.20137,Spain
1616,61.28264,42.460823,Spain
1617,41.556107,63.040318,Spain
1618,17.771715,58.864902,Spain
1619,8.795778,70.806076,Spain
1620,-3.1497033,73.756935,Spain
1621,44.63414,61.5842,Spain
1622,-28.580256,49.042896,Spain
1623,5.247405,59.485943,Spain
1624,14.801095,25.076807,Spain
1625,43.936485,64.74515,Spain
1626,-10.867048,48.463688,Spain
1627,6.03681,69.66005,Spain
1628,12.12972,51.790062,Spain
1629,21.094925,26.148771,Spain
1630,24.428709,9.480845,Spain
1631,-31.949266,-56.37958,Spain
1632,39.32943,67.034874,Spain
1633,26.83561,-29.464071,Spain
1634,9.971506,67.06926,Spain
1635,41.720264,0.12155077,Spain
1636,52.682796,51.8327,Spain
1637,9.933505,34.912323,Spain
1638,10.8440895,65.92987,Spain
1639,-10.330291,48.336742,Spain
1640,-44.580555,18.760523,Spain
1641,-3.3053071,71.189316,Spain
1642,-25.341196,32.212006,Spain
1643,9.305374,59.790768,Spain
1644,50.27852,18.52544,Spain
1645,58.443077,11.29664,Spain
1646,56.225235,9.321953,Spain
1647,45.066525,0.90706265,Spain
1648,44.62345,11.931841,Spain
1649,48.620518,-8.654617,Spain
1650,26.089432,29.238625,Spain
1651,-3.4783034,-60.375164,Spain
1652,33.03826,0.8466285,Spain
1653,28.622335,50.820263,Spain
1654,3.8948243,-10.789813,Spain
1655,38.883175,-16.514668,Spain
1656,-0.9974997,-61.0399,Spain
1657,18.671202,54.130493,Spain
1658,-0.7642124,-59.343304,Spain
1659,56.91155,47.823456,Spain
1660,11.753031,-56.408016,Spain
1661,0.80813307,-22.174303,Spain
1662,3.4178627,-54.71946,Spain
1663,41.955944,-23.369293,Spain
1664,9.142762,-56.136696,Spain
1665,14.64768,25.047579,Spain
1666,-14.891147,-71.8036,Spain
1667,-14.891099,-71.80358,Spain
1668,11.955481,30.704748,Spain
1669,10.663732,53.150856,Spain
1670,-0.25047758,-26.909697,Spain
1671,13.560462,23.267942,Spain
1672,-32.99862,-1.417729,Spain
1673,-14.592146,-40.10884,Spain
1674,-51.266613,9.929361,Spain
1675,-14.463304,64.22846,Spain
1676,28.885723,-21.13052,Spain
1677,2.4025156,-29.868107,Spain
1678,16.804443,67.98433,Spain
1679,13.140839,3.122743,Spain
1680,-22.10503,-55.636776,Spain
1681,-24.963978,33.06971,Spain
1682,35.180763,-28.956884,Spain
1683,25.862484,-17.90964,Spain
1684,7.8982296,-28.044474,Spain
1685,45.756,56.804325,Spain
1686,3.9127889,-37.60907,Spain
1687,21.073437,67.404274,Spain
1688,-20.148352,-52.530636,Spain
1689,9.811358,-63.84445,Spain
1690,-30.917263,-2.881835,Spain
1691,1.7312435,14.99593,Spain
1692,-19.369246,-55.406086,Spain
1693,6.248351,-43.21627,Spain
1694,-16.808176,-24.072176,Spain
1695,-13.786518,12.379797,Spain
1696,-16.899397,-21.752073,Spain
1697,13.083069,-66.2828,Spain
1698,7.9580297,43.661198,Spain
1699,-49.810642,-17.29795,Spain
1700,-44.17373,-7.034436,Spain
1701,-10.641461,-60.798336,Spain
1702,6.78739,51.045364,Spain
1703,6.560558,-2.6643202,Spain
1704,-8.152765,-19.196253,Spain
1705,28.583057,-23.526842,Spain
1706,13.778364,66.42209,Spain
1707,-13.237797,-19.965271,Spain
1708,-16.308006,-11.44278,Spain
1709,-56.084644,12.047027,Spain
1710,-21.984257,-5.76242,Spain
1711,15.337004,-25.467754,Spain
1712,-1.1231401,11.13482,Spain
1713,-19.263842,0.8708924,Spain
1714,21.318855,-45.61814,Spain
1715,19.82396,-57.5147,Spain
1716,-35.894547,-53.55049,Spain
1717,-13.50377,-61.20694,Spain
1718,-57.855667,4.504867,Spain
1719,13.655886,-66.18147,Spain
1720,-8.549186,-37.07567,Spain
1721,-0.27210358,-75.720375,Spain
1722,-31.278172,45.052746,Spain
1723,-27.401081,-13.878602,Spain
1724,35.64845,-52.933212,Spain
1725,-23.154325,23.573664,Spain
1726,-35.820015,33.108006,Spain
1727,32.49124,-54.91879,Spain
1728,14.175649,-32.35698,Spain
1729,-34.158722,-19.134478,Spain
1730,-36.281643,-49.767838,Spain
1731,26.725672,-50.849712,Spain
1732,16.70983,-17.504608,Spain
1733,22.933472,-24.422503,Spain
1734,-27.769014,-2.3229585,Spain
1735,-56.44072,-15.916129,Spain
1736,-6.185718,-37.71463,Spain
1737,-12.154605,-53.387047,Spain
1738,35.093758,-61.69034,Spain
1739,4.740047,-41.35441,Spain
1740,29.951424,-36.322052,Spain
1741,30.47256,-61.720005,Spain
1742,-46.579433,-17.981188,Spain
1743,-10.36351,28.982454,Spain
1744,-10.2234535,-18.7888,Spain
1745,-27.401035,-58.404896,Spain
1746,-17.517668,41.477257,Spain
1747,-6.9098163,-66.80361,Spain
1748,-2.5318148,9.847982,Spain
1749,-29.463085,49.51798,Spain
1750,-45.814846,-8.985489,Spain
1751,-23.954319,-36.751842,Spain
1752,-7.1788516,-48.199753,Spain
1753,-30.05272,-8.378124,Spain
1754,-26.591068,-57.057175,Spain
1755,23.483505,62.703457,Spain
1756,23.504158,-41.086586,Spain
1757,-45.70884,-9.282344,Spain
1758,-28.883774,-54.649826,Spain
1759,20.334536,-62.888634,Spain
1760,2.5553954,-76.78214,Spain
1761,-6.633289,-46.88355,Spain
1762,-29.209682,-59.89328,Spain
1763,-4.1428165,-37.78768,Spain
1764,-36.64039,-56.253593,Spain
1765,-3.7957418,-33.154224,Spain
1766,-40.361473,-22.312399,Spain
1767,-20.735384,-76.91765,Spain
1768,37.372597,-58.58951,Spain
1769,-4.9852185,-33.856915,Spain
1770,-32.829315,-7.004619,Spain
1771,19.053902,-62.247673,Spain
1772,17.099405,-42.347744,Spain
1773,-24.689283,-40.74986,Spain
1774,-9.566883,56.491066,Spain
1775,-28.877851,-59.761383,Spain
1776,2.409439,-77.423096,Spain
1777,24.509119,-38.4129,Spain
1778,-25.154938,-46.475365,Spain
1779,-60.96386,2.1249304,Spain
1780,-23.408705,-40.577496,Spain
1781,-25.46008,11.321203,Spain
1782,-44.383327,6.5004373,Spain
1783,-45.299248,-20.512014,Spain
1784,36.530487,-61.802277,Spain
1785,1.1562675,-78.83418,Spain
1786,-10.744573,-67.44356,Spain
1787,44.3003,-3.6188712,Spain
1788,25.178864,26.725193,Spain
1789,20.122772,64.704834,Spain
1790,44.303802,-7.2560368,Spain
1791,-11.869515,62.24714,Spain
1792,52.844204,5.592299,Spain
1793,-15.61533,63.89607,Spain
1794,-41.52129,33.419086,Spain
1795,-1.3748491,-17.423132,Spain
1796,-6.7359285,1.9970152,Spain
1797,45.55855,-0.5503381,Spain
1798,-40.267128,-30.78823,Spain
1799,27.360651,-54.973812,Spain
1800,-30.704428,6.910524,Spain
1801,29.709635,61.32573,Spain
1802,-40.62986,-15.473238,Spain
1803,25.079275,9.201649,Spain
1804,5.8495884,7.300174,Spain
1805,9.985649,-68.88925,Spain
1806,27.21877,7.9131885,Spain
1807,61.5624,13.760427,Spain
1808,-40.898808,-5.0440197,Spain
1809,-6.0975685,41.57956,Spain
1810,-18.262072,-8.086897,Spain
1811,6.078846,-56.029816,Spain
1812,26.599667,-14.648301,Spain
1813,6.7631464,59.301624,Spain
1814,-9.554064,19.124323,Spain
1815,31.229551,66.668,Spain
1816,-19.34883,-75.20752,Spain
1817,39.445087,-59.15407,Spain
1818,-19.67723,25.942469,Spain
1819,17.152615,24.445677,Spain
1820,25.266993,67.20117,Spain
1821,-19.062681,11.354449,Spain
1822,-23.06827,28.448849,Spain
1823,25.362944,-14.275675,Spain
1824,20.87788,-45.242966,Spain
1825,-29.595272,5.632139,Spain
1826,-1.0959588,-3.5704863,Spain
1827,11.395154,-47.522976,Spain
1828,-41.546715,21.898241,Spain
1829,-24.215698,-38.975086,Spain
1830,3.143235,-12.28711,Spain
1831,52.20331,6.5867734,Spain
1832,-9.002186,55.659496,Spain
1833,9.719365,58.633038,Spain
1834,34.623184,-27.302763,Spain
1835,41.439114,-42.053455,Spain
1836,8.813312,34.548668,Spain
1837,42.036728,-40.52875,Spain
1838,19.323427,24.251421,Spain
1839,16.439493,19.753693,Spain
1840,13.654328,-66.36038,Spain
1841,29.845589,-21.113836,Spain
1842,42.245384,56.70988,Spain
1843,-14.128307,-52.103245,Spain
1844,1.6456232,61.765476,Spain
1845,-19.02623,0.20666675,Spain
1846,-12.423222,38.916275,Spain
1847,-32.911724,42.355484,Spain
1848,-19.517605,-58.70907,Spain
1849,46.160454,-0.8794995,Spain
1850,-7.984165,38.917507,Spain
1851,12.969214,10.490639,Spain
1852,7.6819124,55.178707,Spain
1853,14.296802,47.981033,Spain
1854,-6.193175,2.3160326,Spain
1855,36.73069,-61.904686,Spain
1856,8.372397,35.732655,Spain
1857,-30.051523,48.866123,Spain
1858,22.423332,-47.497303,Spain
1859,47.55524,2.7512016,Spain
1860,-19.438784,40.49613,Spain
1861,12.812281,58.630756,Spain
1862,-4.064265,-14.029878,Spain
1863,34.03546,65.286674,Spain
1864,-29.80987,3.687483,Spain
1865,22.768406,69.86676,Spain
1866,-1.7338481,9.820076,Spain
1867,-40.826534,33.102493,Spain
1868,8.125511,1.9457542,Spain
1869,30.41144,53.271847,Spain
1870,16.108608,11.451994,Spain
1871,-11.572985,46.270218,Spain
1872,-5.9702964,66.97452,Spain
1873,-30.824865,-2.9137816,Spain
1874,-39.43017,51.198524,Spain
1875,11.992161,12.594126,Spain
1876,-34.59963,8.588859,Spain
1877,16.584883,18.755621,Spain
1878,30.419548,1.2546439,Spain
1879,-5.9775233,57.724903,Spain
1880,21.410997,-22.874733,Spain
1881,39.11735,67.79055,Spain
1882,-19.725344,-61.09549,Spain
1883,-39.41612,20.496784,Spain
1884,-37.328197,2.3519146,Spain
1885,2.707436,12.957878,Spain
1886,-19.752563,15.53834,Spain
1887,9.878919,19.636599,Spain
1888,7.896088,69.611465,Spain
1889,-48.369896,-18.491901,Spain
1890,-28.930922,50.283203,Spain
1891,-0.23417053,-22.414719,Spain
1892,-23.28906,-1.7146436,Spain
1893,27.698332,45.559998,Spain
1894,59.239784,48.119465,Spain
1895,-4.502956,-2.6346016,Spain
1896,-41.56191,34.678642,Spain
1897,-46.812187,13.620231,Spain
1898,29.156605,-22.028383,Spain
1899,-56.929497,9.237636,Spain
1900,2.815529,59.501297,Spain
1901,-25.447676,-28.63554,Spain
1902,2.665438,-29.608383,Spain
1903,-14.961423,2.8115492,Spain
1904,-12.609889,49.649563,Spain
1905,-18.39967,-55.131016,Spain
1906,47.530704,-0.6898273,Spain
1907,18.93277,-3.8722775,Spain
1908,52.368828,52.422222,Spain
1909,-39.202286,43.694065,Spain
1910,-37.403393,-29.32663,Spain
1911,9.025702,77.890816,Spain
1912,38.37188,-38.171703,Spain
1913,16.998356,56.905373,Spain
1914,-16.869219,41.80604,Spain
1915,10.933833,73.261955,Spain
1916,-12.350639,30.795538,Spain
1917,-3.8437853,73.00367,Spain
1918,-31.427094,-59.954193,Spain
1919,-33.91786,-53.7407,Spain
1920,-31.613031,-43.663662,Spain
1921,0.3593922,8.668425,Spain
1922,42.729042,-38.399223,Spain
1923,-7.1190467,-66.73077,Spain
1924,-30.459442,30.735252,Spain
1925,-48.57394,-7.907612,Spain
1926,34.874878,68.58581,Spain
1927,-41.312897,12.695376,Spain
1928,16.526773,-16.472145,Spain
1929,51.303135,12.290973,Spain
1930,-20.544641,-16.900372,Spain
1931,11.098932,9.409258,Spain
1932,-7.492094,73.30628,Spain
1933,-8.997968,-11.316751,Spain
1934,22.824606,-22.318829,Spain
1935,-52.000137,5.4312987,Spain
1936,9.6381035,-70.152115,Spain
1937,15.520696,-6.1541324,Spain
1938,-25.625443,-2.786818,Spain
1939,6.3672733,39.47024,Spain
1940,-0.53627807,-53.313984,Spain
1941,50.199802,19.072405,Spain
1942,-41.398495,-18.741629,Spain
1943,23.307796,-22.530077,Spain
1944,-19.746246,-6.2210956,Spain
1945,44.76046,-6.000664,Spain
1946,-17.343895,13.608305,Spain
1947,-25.71145,-67.140686,Spain
1948,16.422388,-50.6029,Spain
1949,-28.785278,13.789176,Spain
1950,12.672232,67.62319,Spain
1951,39.950752,-44.23322,Spain
1952,37.09619,59.975792,Spain
1953,12.819418,50.86544,Spain
1954,8.488327,67.19561,Spain
1955,-31.063803,-9.78698,Spain
1956,23.483414,62.70351,Spain
1957,-16.880535,-25.153841,Spain
1958,-2.81924,52.628788,Spain
1959,16.665585,-28.190302,Spain
1960,-40.21396,4.4353237,Spain
1961,-37.01755,41.57082,Spain
1962,0.55197704,12.721828,Spain
1963,42.277805,-13.326209,Spain
1964,-29.885208,-18.07952,Spain
1965,-39.65515,15.784496,Spain
1966,-45.895737,12.427243,Spain
1967,15.97053,-26.724915,Spain
1968,-9.873386,12.910933,Spain
1969,51.6009,15.026561,Spain
1970,-26.381569,-1.2446446,Spain
1971,-16.352343,42.56342,Spain
1972,28.756886,49.11821,Spain
1973,29.095243,-9.676269,Spain
1974,20.25038,26.563364,Spain
1975,-1.5167965,38.03147,Spain
1976,-21.176544,12.760868,Spain
1977,19.688728,75.0704,Spain
1978,-36.929447,-20.97309,Spain
1979,-13.0531,16.472519,Spain
1980,-52.815113,5.7052836,Spain
1981,-33.186142,-60.145855,Spain
1982,15.235257,-63.64321,Spain
1983,-16.875101,-10.748578,Spain
1984,-13.080426,30.638279,Spain
1985,-10.145107,54.242245,Spain
1986,28.501286,-22.364943,Spain
1987,-19.281054,-47.253128,Spain
1988,-56.67103,11.49334,Spain
1989,-8.343857,-54.303513,Spain
1990,17.514729,-58.085842,Spain
1991,-34.29063,-52.743954,Spain
1992,13.198343,-22.130651,Spain
1993,-0.101181716,2.4371803,Spain
1994,-14.505128,-32.37419,Spain
1995,37.53864,-22.026514,Spain
1996,36.463367,-14.300623,Spain
1997,19.082932,71.47138,Spain
1998,48.42395,54.382275,Spain
1999,27.453709,-24.565464,Spain
2000,-22.194069,-4.9391456,Spain
2001,-17.930054,-31.51792,Spain
2002,-29.400913,-15.031358,Spain
2003,32.59785,9.943364,Spain
2004,-26.84259,-58.279396,Spain
2005,29.710352,-38.66591,Spain
2006,7.8920484,33.255817,Spain
2007,-3.8427997,39.12435,Spain
2008,51.232944,7.581388,Spain
2009,-2.321456,41.099174,Spain
2010,14.222243,-28.496437,Spain
2011,25.68287,26.43082,Spain
2012,-33.013905,43.21434,Spain
2013,12.930584,11.255214,Spain
2014,17.51469,-58.085854,Spain
2015,6.72268,40.790222,Spain
2016,-6.443292,54.6861,Spain
2017,-23.51791,-22.571087,Spain
2018,-8.001775,-68.36553,Spain
2019,25.268908,9.025105,Spain
2020,-33.32124,49.627953,Spain
2021,-32.611813,-21.590595,Spain
2022,13.419349,48.378704,Spain
2023,3.8090153,40.2604,Spain
2024,41.688522,-38.925682,Spain
2025,-11.405014,60.321934,Spain
2026,-9.7239275,46.444206,Spain
2027,9.774966,48.158936,Spain
2028,10.239308,-28.40334,Spain
2029,-13.5795,-3.1925132,Spain
2030,51.94716,52.75242,Spain
2031,19.669645,-45.865406,Spain
2032,-25.207476,37.90926,Spain
2033,-39.98881,-2.892413,Spain
2034,59.987118,43.042408,Spain
2035,-1.7867137,8.715806,Spain
2036,-14.732406,4.4480224,Spain
2037,6.1927786,40.126774,Spain
2038,-42.16446,-5.1993413,Spain
2039,20.145452,-45.49331,Spain
2040,25.734997,-40.095295,Spain
2041,-11.129153,-50.345818,Spain
2042,26.48957,-6.2161856,Spain
2043,11.224734,-62.60361,Spain
2044,12.164562,34.93648,Spain
2045,40.444466,-15.105763,Spain
2046,19.405575,27.749228,Spain
2047,-32.433987,-21.64809,Spain
2048,-13.329475,-18.136076,Spain
2049,14.030805,-10.93976,Spain
2050,-9.481802,56.935383,Spain
2051,-35.62381,-15.1848955,Spain
2052,-35.023422,-26.192997,Spain
2053,19.43898,-19.255585,Spain
2054,0.4669682,-19.85734,Spain
2055,32.9846,0.7411626,Spain
2056,25.813078,-19.01006,Spain
2057,-18.801226,-71.27364,Spain
2058,-1.4647802,-61.67064,Spain
2059,16.8129,-16.369375,Spain
2060,12.894869,0.14256625,Spain
2061,12.992665,37.670414,Spain
2062,42.66495,8.477883,Spain
2063,0.26046792,19.127422,Spain
2064,14.304446,76.901886,Spain
2065,-30.772297,-57.987553,Spain
2066,2.3225958,-47.836067,Spain
2067,-8.336563,55.390873,Spain
2068,17.246172,21.836056,Spain
2069,23.23848,-52.827946,Spain
2070,-26.095602,47.335007,Spain
2071,15.276209,61.9245,Spain
2072,-22.612923,1.8978822,Spain
2073,45.100285,1.06867,Spain
2074,-10.061041,23.397596,Spain
2075,30.333755,61.825703,Spain
2076,-5.858295,-1.0526179,Spain
2077,-4.075422,10.896305,Spain
2078,-41.539726,48.7278,Spain
2079,5.3787007,69.74225,Spain
2080,13.717462,80.13714,Spain
2081,-5.748698,65.241066,Spain
2082,17.373022,-8.0257435,Spain
2083,-40.589535,7.917665,Spain
2084,3.141544,61.088524,Spain
2085,-0.75612247,25.207819,Spain
2086,-9.2392645,51.171936,Spain
2087,2.2303195,-44.49432,Spain
2088,-28.022503,-57.601192,Spain
2089,-28.772018,11.26291,Spain
2090,-10.689462,24.563639,Spain
2091,6.5374064,61.61371,Spain
2092,-27.43803,26.368338,Spain
2093,17.860006,-48.56575,Spain
2094,-55.087627,11.633496,Spain
2095,-6.559056,-48.383957,Spain
2096,-29.144018,17.987595,Spain
2097,-51.16246,5.9787745,Spain
2098,-8.44425,-0.46846434,Spain
2099,30.277561,64.25756,Spain
2100,-11.004511,26.883371,Spain
2101,-12.456383,43.966328,Spain
2102,-47.524887,14.158949,Spain
2103,-34.816143,40.38428,Spain
2104,52.98032,6.4062777,Spain
2105,56.63456,49.861706,Spain
2106,3.7848186,73.66483,Spain
2107,-55.577873,-4.3487477,Spain
2108,-37.474884,48.820118,Spain
2109,-11.296021,71.90563,Spain
2110,-40.800163,19.600323,Spain
2111,-32.33536,14.489245,Spain
2112,44.530643,-16.267887,Spain
2113,-13.026169,-49.37309,Spain
2114,-3.8156736,41.271347,Spain
2115,-16.916168,-21.762611,Spain
2116,-3.8786807,-76.21942,Spain
2117,19.117245,12.953742,Spain
2118,-26.062527,-50.246117,Spain
2119,39.31821,59.25491,Spain
2120,5.89013,7.244971,Spain
2121,-25.79896,-11.478523,Spain
2122,7.895788,-28.73655,Spain
2123,21.334713,-45.619446,Spain
2124,16.520914,-30.540411,Spain
2125,-39.058437,43.578503,Spain
2126,-43.914227,27.842,Spain
2127,-54.313103,-8.384872,Spain
2128,-37.414326,42.124878,Spain
2129,57.36476,14.582705,Spain
2130,-31.110195,-8.416714,Spain
2131,-35.512535,-20.855639,Spain
2132,31.975786,65.182686,Spain
2133,-16.950054,2.291313,Spain
2134,55.926495,52.390972,Spain
2135,-8.387548,24.66324,Spain
2136,-54.78032,-23.29925,Spain
2137,-57.499367,12.225954,Spain
2138,-11.051376,12.538187,Spain
2139,-28.307661,5.226262,Spain
2140,28.018827,-21.80846,Spain
2141,-0.8513347,9.836502,Spain
2142,-17.849943,-22.698093,Spain
2143,23.138622,43.57655,Spain
2144,23.717815,-17.204685,Spain
2145,-43.0775,35.002136,Spain
2146,-19.250122,12.999766,Spain
2147,18.882978,62.50707,Spain
2148,-42.255936,9.701053,Spain
2149,56.657295,10.635344,Spain
2150,22.487421,-63.08065,Spain
2151,-24.472225,9.587795,Spain
2152,35.626637,-60.27401,Spain
2153,-12.285045,19.71402,Spain
2154,53.070793,5.1918874,Spain
2155,-51.455055,-13.067319,Spain
2156,21.684813,-25.255919,Spain
2157,-10.180242,40.099365,Spain
2158,26.497917,28.205803,Spain
2159,-55.83302,-20.54954,Spain
2160,-53.39249,-18.89558,Spain
2161,-14.508223,41.07944,Spain
2162,-10.572797,72.97821,Spain
2163,48.452835,16.697687,Spain
2164,-36.961273,33.699326,Spain
2165,10.16002,2.5151443,Spain
2166,18.43704,73.95915,Spain
2167,-34.29452,38.50044,Spain
2168,-8.401192,16.587603,Spain
2169,-44.334763,18.171476,Spain
2170,-13.751475,-29.53097,Spain
2171,-2.7240233,44.75795,Spain
2172,48.671738,60.154766,Spain
2173,-31.253897,3.9225862,Spain
2174,-45.47051,42.642338,Spain
2175,10.556544,50.675644,Spain
2176,-31.449856,28.986973,Spain
2177,-30.119614,27.250654,Spain
2178,-29.476097,17.777782,Spain
2179,-15.437521,63.14613,Spain
2180,-54.751553,10.708146,Spain
2181,-9.802755,42.34595,Spain
2182,-36.943222,22.020906,Spain
2183,15.384401,22.399288,Spain
2184,-45.55472,-12.613301,Spain
2185,33.437653,-14.569315,Spain
2186,31.15868,4.7133512,Spain
2187,44.35997,7.510772,Spain
2188,-33.143715,15.57844,Spain
2189,-42.64075,-13.19381,Spain
2190,-23.929203,-22.67706,Spain
2191,-23.818504,26.249266,Spain
2192,-43.944492,15.281024,Spain
2193,3.9997625,39.486557,Spain
2194,4.1612163,62.337074,Spain
2195,14.112549,64.374504,Spain
2196,8.822333,32.133724,Spain
2197,-12.390448,14.606039,Spain
2198,-9.141938,25.264984,Spain
2199,49.738396,7.614922,Spain
2200,-12.880092,45.03765,Spain
2201,-7.9713526,50.948368,Spain
2202,-29.09755,30.379116,Spain
2203,56.05154,14.220351,Spain
2204,-44.74098,-0.4283601,Spain
2205,-39.051624,30.541883,Spain
2206,10.653475,47.328842,Spain
2207,10.672785,7.955626,Spain
2208,-21.999548,14.733263,Spain
2209,-2.1720088,-4.536949,Spain
2210,25.697601,27.772142,Spain
2211,-5.5843763,13.119826,Spain
2212,-36.881256,-27.485168,Spain
2213,47.314407,10.182547,Spain
2214,8.622633,51.94385,Spain
2215,-29.516047,3.6911066,Spain
2216,18.577303,61.86233,Spain
2217,-35.958546,45.99545,Spain
2218,-10.639495,17.577631,Spain
2219,3.8388178,-10.666917,Spain
2220,-31.043756,9.806662,Spain
2221,-8.025726,12.009258,Spain
2222,16.935627,-59.72015,Spain
2223,-41.40033,29.056414,Spain
2224,-26.675955,45.144566,Spain
2225,-54.35564,-20.736448,Spain
2226,-8.971888,52.23445,Spain
2227,-44.714016,37.806293,Spain
2228,-6.714221,1.4075124,Spain
2229,11.164439,2.1740363,Spain
2230,-32.88261,-6.90669,Spain
2231,-38.3982,44.64727,Spain
2232,53.403057,52.041256,Spain
2233,-12.788901,50.29548,Spain
2234,-5.37734,64.70119,Spain
2235,6.1646442,56.418404,Spain
2236,9.852729,50.598328,Spain
2237,-9.144367,65.79041,Spain
2238,-9.029654,73.80615,Spain
2239,-30.696383,49.35914,Spain
2240,43.224476,63.92084,Spain
2241,7.8790674,-9.196021,Spain
2242,-38.55643,43.43498,Spain
2243,34.055428,51.94703,Spain
2244,-45.55767,14.553803,Spain
2245,51.062004,18.146912,Spain
2246,19.699076,78.34794,Spain
2247,-1.9401498,68.58226,Spain
2248,-34.39236,-14.333334,Spain
2249,-35.635532,6.4755645,Spain
2250,3.261311,-18.691582,Spain
2251,-19.05757,27.351469,Spain
2252,-15.2989,0.7265323,Spain
2253,-18.979696,-2.7474735,Spain
2254,62.75368,14.825892,Spain
2255,30.350447,65.55069,Spain
2256,21.480305,71.341866,Spain
2257,44.123978,64.95751,Spain
2258,11.46057,74.85832,Spain
2259,-30.902042,52.17753,Spain
2260,51.475643,56.582943,Spain
2261,31.578972,56.379395,Spain
2262,55.319633,47.697514,Spain
2263,49.895775,58.731323,Spain
2264,8.281264,45.23963,Spain
2265,28.51075,66.81478,Spain
2266,15.587562,52.368294,Spain
2267,26.57883,-19.056887,Spain
2268,52.311172,54.7209,Spain
2269,33.35771,-53.75288,Spain
2270,33.13942,67.97481,Spain
2271,18.882318,71.99336,Spain
2272,-45.77507,4.9236064,Spain
2273,33.411064,69.247765,Spain
2274,59.108276,40.236813,Spain
2275,6.550774,27.493017,Spain
2276,-7.3020763,71.037895,Spain
2277,12.564735,79.54753,Spain
2278,32.57902,66.37311,Spain
2279,-9.732772,57.319206,Spain
2280,-44.955635,38.938057,Spain
2281,48.68453,60.360477,Spain
2282,9.4078865,77.39675,Spain
2283,40.56383,61.48816,Spain
2284,38.523643,60.639862,Spain
2285,47.109116,54.441452,Spain
2286,16.215763,77.69305,Spain
2287,61.588272,40.465,Spain
2288,61.684902,41.787754,Spain
2289,56.09587,50.00437,Spain
2290,7.0665994,55.409584,Spain
2291,52.670418,11.179045,Spain
2292,1.1094961,65.05627,Spain
2293,37.775753,60.49941,Spain
2294,16.180489,59.201218,Spain
2295,10.220373,71.805534,Spain
2296,-2.5294714,74.24243,Spain
2297,-14.425221,39.582012,Spain
2298,53.411995,52.53952,Spain
2299,60.77168,41.56843,Spain
2300,25.915071,27.21894,Spain
2301,28.750216,50.939323,Spain
2302,16.740088,71.76072,Spain
2303,6.8801064,42.30994,Spain
2304,51.484272,58.28496,Spain
2305,-13.596431,-15.902352,Spain
2306,28.638859,49.54689,Spain
2307,20.091469,60.218746,Spain
2308,4.646591,71.86356,Spain
2309,30.887789,59.00615,Spain
2310,-22.138342,41.652084,Spain
2311,58.862576,40.199093,Spain
2312,14.535439,63.006863,Spain
2313,-37.893177,50.507603,Spain
2314,19.069128,53.524242,Spain
2315,44.42309,66.33465,Spain
2316,43.975056,59.26475,Spain
2317,-19.701885,15.177428,Spain
2318,62.738464,38.466747,Spain
2319,-7.4491863,76.26979,Spain
2320,-40.64533,33.10313,Spain
2321,23.474466,25.91803,Spain
2322,8.411055,19.904043,Spain
2323,44.981426,57.539482,Spain
2324,40.25487,68.519806,Spain
2325,60.451427,44.182304,Spain
2326,60.36865,16.049032,Spain
2327,20.881754,72.2356,Spain
2328,59.900917,44.671864,Spain
2329,8.236273,66.960495,Spain
2330,3.8901482,44.262695,Spain
2331,19.180471,75.56409,Spain
2332,28.215366,47.211903,Spain
