,tSNE1,tSNE2,dataset
5237,-35.856213,-53.33691,Korea
5238,13.742328,-22.946014,Korea
5239,14.64697,79.37463,Korea
5240,18.241478,-0.42094305,Korea
5241,46.745293,7.4688854,Korea
5242,48.105473,3.3864157,Korea
5243,-19.981243,16.605818,Korea
5244,13.391917,11.2579775,Korea
5245,63.792248,14.93244,Korea
5246,1.1935129,-34.01172,Korea
5247,-19.329954,-21.227694,Korea
5248,46.190853,12.352207,Korea
5249,-42.215424,33.799564,Korea
5250,0.78195447,-22.594933,Korea
5251,10.035973,10.185321,Korea
5252,-12.608495,-20.400156,Korea
5253,-5.223115,57.8626,Korea
5254,-24.086979,-17.959448,Korea
5255,29.206568,-37.13402,Korea
5256,-18.217125,41.7684,Korea
5257,17.601198,-20.411613,Korea
5258,31.782684,6.024031,Korea
5259,9.867218,53.087128,Korea
5260,0.7056184,15.81422,Korea
5261,17.62863,-28.314198,Korea
5262,0.16844356,-63.80725,Korea
5263,-8.663239,-51.184555,Korea
5264,50.64452,13.435512,Korea
5265,5.251334,-40.09804,Korea
5266,-2.6861463,66.78803,Korea
5267,53.163982,4.1284695,Korea
5268,-7.7975707,-49.384655,Korea
5269,-27.810528,-55.584614,Korea
5270,12.490993,-59.629353,Korea
5271,31.920506,2.8494766,Korea
5272,10.15519,53.279694,Korea
5273,-6.612255,2.5818007,Korea
5274,9.39585,76.70226,Korea
5275,11.18094,4.777363,Korea
5276,36.573803,-61.57394,Korea
5277,29.195297,-10.210422,Korea
5278,33.510345,-15.906439,Korea
5279,9.3544235,-29.079689,Korea
5280,44.009014,-8.155221,Korea
5281,3.100765,-63.402607,Korea
5282,-42.644463,-29.229988,Korea
5283,-34.48621,-5.0680947,Korea
5284,-12.670307,17.87038,Korea
5285,15.788877,11.084776,Korea
5286,-14.52876,-0.3049151,Korea
5287,-22.783346,-29.784296,Korea
5288,28.198412,-54.338417,Korea
5289,38.426,-19.508047,Korea
5290,2.9623523,-78.63994,Korea
5291,37.400154,-2.4988155,Korea
5292,44.625275,2.433796,Korea
5293,44.70839,-20.940258,Korea
5294,-16.12486,-27.655567,Korea
5295,-39.31998,28.20902,Korea
5296,24.302565,11.21653,Korea
5297,28.094236,-27.398632,Korea
5298,7.6120553,-61.29309,Korea
5299,30.70779,5.474237,Korea
5300,36.0017,-26.955193,Korea
5301,64.73258,14.962769,Korea
5302,-2.2730258,32.91261,Korea
5303,16.640516,-65.22137,Korea
5304,33.10473,-41.19997,Korea
5305,40.903896,-14.285553,Korea
5306,9.743377,46.410633,Korea
5307,7.490543,-33.237503,Korea
5308,66.07613,14.454223,Korea
5309,59.050816,10.636541,Korea
5310,39.09605,-0.49108744,Korea
5311,17.12948,-66.78225,Korea
5312,-19.236961,41.516167,Korea
5313,-32.93253,-4.66,Korea
5314,25.242443,29.215359,Korea
5315,13.726464,33.680153,Korea
5316,-43.02454,18.525358,Korea
5317,44.390667,-13.683794,Korea
5318,-6.9772515,-8.838637,Korea
5319,-21.650036,-38.744537,Korea
5320,-6.495001,12.082408,Korea
5321,29.722395,-38.776756,Korea
5322,-32.479473,-6.9971404,Korea
5323,9.959294,-11.712109,Korea
5324,-36.399815,-29.817698,Korea
5325,2.5840983,-56.22434,Korea
5326,14.143024,-28.307243,Korea
5327,2.437159,-1.3807843,Korea
5328,17.278254,-16.850523,Korea
5329,27.677536,-7.6733117,Korea
5330,-42.99018,11.461522,Korea
5331,0.8011087,4.180642,Korea
5332,22.742556,70.04442,Korea
5333,20.590546,-64.27137,Korea
5334,-25.11824,-41.179268,Korea
5335,10.0691595,-69.15138,Korea
5336,31.797012,56.79608,Korea
5337,24.754646,-62.215206,Korea
5338,33.585674,-46.492725,Korea
5339,32.13388,52.833042,Korea
5340,-23.705296,-3.1589777,Korea
5341,-40.907974,28.733099,Korea
5342,-31.892538,-72.992355,Korea
5343,13.2271805,57.987217,Korea
5344,8.858306,36.26144,Korea
5345,2.3913398,26.249132,Korea
5346,31.0949,-57.074768,Korea
5347,12.437145,5.150695,Korea
5348,28.77884,-56.723083,Korea
5349,19.2837,-23.665579,Korea
5350,55.828922,50.184475,Korea
5351,-14.413574,-25.918322,Korea
5352,-41.652805,22.349438,Korea
5353,-35.23598,-16.888474,Korea
5354,29.5864,-38.804047,Korea
5355,-15.181811,-0.65773654,Korea
5356,-19.885181,-39.54767,Korea
5357,-24.75879,-27.467354,Korea
5358,56.350704,52.463875,Korea
5359,17.408266,-42.16915,Korea
5360,24.156147,-33.4651,Korea
5361,13.100519,48.806866,Korea
5362,6.582472,0.989975,Korea
5363,12.477993,9.947261,Korea
5364,3.4006236,-36.02271,Korea
5365,-10.737535,24.629375,Korea
5366,-44.507473,4.106512,Korea
5367,4.7833815,-37.38708,Korea
5368,20.92805,-16.693277,Korea
5369,-35.971527,7.8044147,Korea
5370,-20.365913,-40.604427,Korea
5371,-7.010376,-66.77076,Korea
5372,-28.72161,-66.19153,Korea
5373,2.6458433,-12.798211,Korea
5374,7.4698243,55.124176,Korea
5375,-9.698823,-9.523083,Korea
5376,-17.960342,-23.284874,Korea
5377,9.66831,-37.29588,Korea
5378,-12.325892,19.826084,Korea
5379,-1.474655,-53.34098,Korea
